hid;geo1;geo2;ea;urbrur;hhsize;statocc;rooms;bedrooms;floor;walls;roof;water;toilet;electricity;cook_fuel;car;bicycle;motorcycle;refrigerator;tv;radio;bank;exp_01;exp_02;exp_03;exp_04;exp_05;exp_06;exp_07;exp_08;exp_09;exp_10;exp_11;exp_12;NIi;piIi;sI;nII;sII
a9025189b84;4;41;41228;1;4;1;;1;2;3;5;21;31;1;5;0;0;0;1;1;1;;;;;2519;427;;;;306;;602;;112568;0.539947356955417;1;1126;1
08265f53363;4;41;41229;2;3;1;3;1;;3;1;11;11;1;2;0;0;0;0;;0;;3701;;;3922;352;483;730;613;;;;;112568;0.539947356955417;1;1126;1
25f87284ced;4;41;41229;2;3;1;2;2;2;4;5;11;13;1;5;0;0;0;1;1;1;;;60;764;;934;;;;672;;;;112568;0.539947356955417;1;1126;1
90d49ac4af7;4;41;41229;2;4;3;2;2;2;4;5;11;11;1;2;0;0;0;1;1;1;1;4850;;536;2580;;;;784;435;385;348;;112568;0.539947356955417;1;1126;1
b734d6d978a;4;41;41229;2;3;3;1;1;;3;1;11;11;1;2;0;0;0;0;1;1;1;2637;33;;2456;263;;;400;;864;461;;112568;0.539947356955417;1;1126;1
dafc7c0f3d0;4;41;41229;2;7;2;2;2;1;3;5;21;12;1;2;;0;0;;1;0;1;2691;23;526;2093;;;;;;472;196;;112568;0.539947356955417;1;1126;1
5bb41d10049;4;41;41230;1;1;1;;;1;5;4;21;31;;4;0;0;0;0;0;;0;;;72;247;117;41;48;7;8;5;46;36;112568;0.539947356955417;1;1126;1
50ed1100f7c;4;41;41231;1;5;1;3;2;1;5;7;43;31;0;4;0;0;0;0;0;0;0;;;;;209;;88;;30;;;;112568;0.539947356955417;1;1126;1
a5f4dbf4d09;4;41;41231;1;4;1;4;2;1;2;5;;23;0;4;0;0;0;0;0;1;0;;;344;1145;277;104;310;;64;39;60;278;112568;0.539947356955417;1;1126;1
e8c41520d86;4;41;41231;1;2;1;1;0;1;2;7;43;31;0;4;;0;;0;0;0;0;3842;85;;439;303;91;;;67;;144;96;112568;0.539947356955417;1;1126;1
6ed2b1dfa52;4;41;41232;1;5;1;1;1;1;1;8;21;31;1;4;0;0;0;0;;1;0;;;;;644;;;;;;;;112568;0.539947356955417;1;1126;1
f30b12839ff;4;41;41232;1;8;1;1;1;1;3;5;;96;1;4;0;0;0;0;0;0;0;3894;33;;1519;251;;130;;;380;853;;112568;0.539947356955417;1;1126;1
716c4e8c167;4;41;41233;2;2;;5;2;1;3;1;11;22;1;4;;0;0;1;1;0;;;;;3279;68;;;78;25;23;71;;112568;0.539947356955417;1;1126;1
66ea36899ca;4;41;41233;2;3;1;8;3;;4;1;11;11;1;3;0;0;;1;1;1;1;;;;4597;;;1493;;1296;;56;;112568;0.539947356955417;1;1126;1
7db7eb2c794;4;41;41233;2;1;1;;1;6;3;1;11;11;1;2;0;0;0;;1;1;0;;;;7320;524;252;;;169;;139;;112568;0.539947356955417;1;1126;1
dfeb0e1188b;4;41;41233;2;2;3;19;0;2;4;;11;11;1;1;;0;0;1;1;1;1;7005;;;9732;;;3469;1379;;152;85;2361;112568;0.539947356955417;1;1126;1
602c428e3f3;4;41;41233;2;2;1;2;2;6;3;1;;13;1;4;0;0;;;1;1;0;;;;3625;299;;;344;65;37;128;;112568;0.539947356955417;1;1126;1
238af49955b;4;41;41233;2;1;1;4;1;2;3;1;11;11;1;1;0;0;0;1;1;1;1;;;;;;130;;;;181;;;112568;0.539947356955417;1;1126;1
428462bd88e;4;41;41233;2;3;1;2;1;2;3;5;11;21;1;2;0;0;0;1;1;0;1;3369;62;;;198;;620;;155;;263;;112568;0.539947356955417;1;1126;1
ff8f7b128c6;4;41;41233;2;1;2;2;;2;3;1;11;11;1;4;0;0;0;1;1;0;;;72;;3595;;;402;382;176;128;;434;112568;0.539947356955417;1;1126;1
3da2d68ed1f;4;41;41234;1;3;1;1;1;2;3;5;51;21;;4;0;0;0;1;1;1;0;;85;193;;;57;;;82;106;175;;112568;0.539947356955417;1;1126;1
f6d759f0b65;4;41;41234;1;3;1;2;1;1;5;7;;12;1;4;0;0;0;1;1;1;0;;;;;981;326;;;477;;53;;112568;0.539947356955417;1;1126;1
ec21b8aa625;4;41;41235;1;5;1;1;1;1;;7;43;31;0;4;0;0;0;;0;0;0;;173;;281;183;47;94;;24;;66;66;112568;0.539947356955417;1;1126;1
7c7f96c2f49;4;41;41236;2;5;2;3;2;2;3;1;21;21;1;2;1;1;0;1;;1;1;4655;;;4942;;;;;466;1434;;1184;112568;0.539947356955417;1;1126;1
cbeec9413c3;4;41;41236;2;3;;3;2;6;3;1;61;21;1;2;0;0;0;1;1;1;1;4099;;;;;;;1258;;;702;;112568;0.539947356955417;1;1126;1
3701cf2d310;4;41;41237;1;6;1;;1;1;5;7;32;31;0;;0;1;0;0;0;1;0;;;626;537;;;;326;;112;;229;112568;0.539947356955417;1;1126;1
1e12daed1ba;4;41;41237;1;8;1;3;3;1;2;7;32;31;0;4;0;0;0;0;0;1;0;9644;;;1040;;175;;22;;;;;112568;0.539947356955417;1;1126;1
7c596d2fd17;4;41;41237;1;8;1;2;1;1;2;5;11;31;1;;0;0;0;0;0;;0;;71;;;406;593;;;;;;;112568;0.539947356955417;1;1126;1
f0431ad76d8;4;41;41237;1;12;1;4;3;1;2;5;32;23;0;4;;0;0;0;0;0;0;4347;;;861;;121;;;83;41;;;112568;0.539947356955417;1;1126;1
8ddb73f17ce;4;41;41237;1;8;1;1;;1;5;7;43;;0;5;0;0;0;0;0;0;0;;178;410;466;308;;184;;69;158;195;;112568;0.539947356955417;1;1126;1
0220317e5f3;4;41;41237;1;8;1;4;2;1;6;7;43;31;0;4;0;0;0;0;0;1;0;;525;;;376;168;;30;;;77;;112568;0.539947356955417;1;1126;1
2032db680b6;4;41;41238;1;3;1;;;2;3;9;21;21;1;4;0;0;0;1;1;1;0;4931;;302;1857;;;;31;;;194;246;112568;0.539947356955417;1;1126;1
a49bd7ddc00;4;41;41239;1;2;3;3;2;2;3;1;;21;1;2;1;0;0;1;1;1;1;3219;;473;;376;;;500;126;136;;;112568;0.539947356955417;1;1126;1
98d964dee45;4;41;41239;1;3;1;5;2;;3;1;21;;1;2;1;0;0;;1;;1;2108;;388;2891;179;;1296;;84;;;486;112568;0.539947356955417;1;1126;1
57be9dc74be;4;41;41239;1;2;1;2;1;;3;1;21;11;1;2;1;0;;1;1;1;1;;43;496;2292;;;2221;384;;167;;;112568;0.539947356955417;1;1126;1
24a92472b1e;4;41;41239;1;3;3;4;2;2;;1;11;22;1;4;0;0;;1;;1;;2173;;;;;102;232;83;45;;120;;112568;0.539947356955417;1;1126;1
2318e7d4866;4;41;41240;1;2;1;2;1;2;5;5;32;14;1;2;;0;0;0;0;0;0;1845;;150;;292;244;151;15;;16;;129;112568;0.539947356955417;1;1126;1
4f63fc9c2fa;4;41;41240;1;1;1;2;1;1;1;5;43;23;0;5;0;0;0;0;0;0;0;;;71;408;101;;64;;13;8;146;42;112568;0.539947356955417;1;1126;1
f383d822717;4;41;41240;1;1;1;;1;2;3;5;21;31;1;4;0;0;0;0;;0;;;71;;;94;;;;;;;;112568;0.539947356955417;1;1126;1
e7433faeecf;4;41;41240;1;1;1;1;1;1;2;5;11;96;1;3;0;0;0;0;0;0;0;1295;;;;;32;53;;11;;111;59;112568;0.539947356955417;1;1126;1
cdd594e3007;4;41;41241;1;5;1;;5;2;3;5;51;;1;4;;0;0;1;1;0;1;6762;;;5844;;424;3425;;;;;1373;112568;0.539947356955417;1;1126;1
99c3f57080d;4;41;41241;1;7;;3;2;2;3;;21;21;1;2;0;0;1;;1;1;0;2911;;584;;152;;;;93;;;538;112568;0.539947356955417;1;1126;1
e0ffe1b75da;4;41;41241;1;6;1;5;4;2;4;5;11;23;1;1;;0;0;1;1;0;1;4863;106;;3485;;;;;;423;328;2362;112568;0.539947356955417;1;1126;1
2807d5f443c;4;41;41241;1;6;1;4;;2;3;1;21;21;1;4;0;0;0;1;1;1;;5852;;;5369;570;332;1232;559;;1555;;;112568;0.539947356955417;1;1126;1
b877aca4e77;4;41;41241;1;6;1;6;3;2;3;1;;21;1;4;0;1;0;;1;;1;;;;3988;;;;;;1044;428;;112568;0.539947356955417;1;1126;1
f300e0a0a9d;4;41;41241;1;5;1;4;2;;3;5;11;;0;4;0;0;0;0;0;;0;;;;1537;;;;;;;;;112568;0.539947356955417;1;1126;1
b612102b7f9;4;41;41241;1;5;1;6;4;2;5;5;31;12;1;4;1;;1;1;1;1;1;;56;919;4183;;403;;1174;;;556;;112568;0.539947356955417;1;1126;1
ab098227471;4;41;41242;1;4;1;1;1;1;2;5;51;21;1;2;0;0;1;1;0;0;0;4024;;325;1502;;;189;51;;;420;573;112568;0.539947356955417;1;1126;1
9492fa4023a;4;41;41242;1;5;1;1;1;2;2;5;11;31;1;4;0;0;0;0;1;1;0;;54;;926;409;;;;415;;111;;112568;0.539947356955417;1;1126;1
6b438573d76;4;41;41242;1;4;1;3;2;2;5;5;11;;1;2;1;0;0;1;1;0;1;;;;2982;476;192;1404;;;;;672;112568;0.539947356955417;1;1126;1
069c22ca649;4;41;41243;2;2;1;2;1;2;3;5;11;11;1;1;0;0;0;1;1;1;1;2430;;;4245;;;;801;506;;542;;112568;0.539947356955417;1;1126;1
08df0379f77;4;41;41243;2;2;;1;1;6;3;1;;11;1;2;0;;0;1;1;0;1;1770;;;2777;210;;406;348;103;105;;480;112568;0.539947356955417;1;1126;1
acf86c8b368;4;41;41243;2;1;1;2;2;6;3;1;11;11;1;2;1;0;0;1;1;1;1;1534;;636;5611;;;3683;;602;;877;739;112568;0.539947356955417;1;1126;1
e7c59dc79fa;4;41;41243;2;1;1;2;;2;3;1;11;22;1;2;0;0;0;1;;0;0;;23;154;1975;72;;;;;;147;;112568;0.539947356955417;1;1126;1
01e2b313361;4;41;41243;2;2;1;4;1;6;3;5;11;11;1;;1;0;0;1;1;1;1;;;;;806;;;;;;326;588;112568;0.539947356955417;1;1126;1
d84c49be55b;4;41;41244;1;9;1;;2;2;3;5;;22;1;4;1;0;0;1;1;1;1;;177;653;3542;715;211;;;390;;651;631;112568;0.539947356955417;1;1126;1
0ac39ef2c25;4;41;41244;1;8;1;3;3;2;3;4;11;21;1;5;1;1;0;1;1;1;1;12358;341;1354;;;272;;232;801;;;1080;112568;0.539947356955417;1;1126;1
4dbfc6110cc;4;41;41244;1;9;1;4;1;2;3;5;11;22;1;4;0;0;0;1;;1;1;;180;;;;;;;401;;381;;112568;0.539947356955417;1;1126;1
02ec66b94c3;4;41;41245;1;2;1;2;1;;2;5;42;;;4;0;0;0;0;0;1;0;3369;78;;580;;185;;11;;12;;103;112568;0.539947356955417;1;1126;1
38c48929c0d;4;41;41245;1;2;2;1;1;1;5;5;21;31;0;6;;0;0;0;0;0;0;1831;108;;;;;;;11;;46;;112568;0.539947356955417;1;1126;1
4b395989eea;4;41;41245;1;1;1;1;1;1;5;5;;23;0;4;0;;0;0;0;0;0;;33;109;266;166;;;;16;14;;81;112568;0.539947356955417;1;1126;1
44c30cb5731;4;41;41245;1;2;1;1;1;1;1;8;41;31;1;4;0;0;0;0;0;0;0;2634;;199;649;;89;;;17;;;110;112568;0.539947356955417;1;1126;1
ef2732a079a;4;41;41245;1;2;1;2;1;1;2;7;;31;0;5;0;0;0;0;0;0;0;;185;;602;159;;;;;17;86;56;112568;0.539947356955417;1;1126;1
0886b2a1690;4;41;41245;1;2;1;2;;1;2;6;43;23;0;5;0;0;;0;;1;0;;;;943;;86;;47;;;;;112568;0.539947356955417;1;1126;1
824bd6f04b3;4;41;41245;1;3;1;1;;1;3;1;21;31;0;4;0;1;0;0;0;0;0;;304;;;;;;;;94;104;198;112568;0.539947356955417;1;1126;1
97a65dbaa09;4;41;41246;1;6;1;2;2;1;2;7;43;31;0;4;0;0;0;0;0;1;;;;383;687;320;;;223;168;;113;96;112568;0.539947356955417;1;1126;1
b628935b8c2;4;41;41246;1;5;1;;1;1;2;7;43;31;0;4;0;0;0;;0;1;0;5449;;;728;146;;;;;21;41;;112568;0.539947356955417;1;1126;1
4a0d161cdeb;4;41;41247;1;4;1;3;2;2;3;1;;13;1;4;0;0;0;0;0;1;0;;;332;;;153;;;;;;451;112568;0.539947356955417;1;1126;1
66249fcdbde;4;41;41247;1;4;1;4;2;1;2;5;11;22;1;4;;0;0;0;0;;1;;97;163;;;150;;103;32;;;221;112568;0.539947356955417;1;1126;1
b4da5b0b0e8;4;41;41247;1;4;1;2;2;1;2;5;42;31;1;4;0;0;0;0;0;1;0;;;;501;;224;164;;;;;;112568;0.539947356955417;1;1126;1
4381e3325de;4;41;41248;2;4;2;1;;1;5;7;12;31;1;3;0;0;0;0;1;0;0;;;;;591;;;186;403;162;156;312;112568;0.539947356955417;1;1126;1
cd44a2eb6f7;4;41;41248;2;4;2;1;1;;3;5;13;22;0;5;0;0;0;0;0;0;1;;;609;847;294;105;490;;206;;664;;112568;0.539947356955417;1;1126;1
761f55fc2d0;4;41;41249;2;3;1;3;2;6;3;1;;11;1;2;1;1;0;1;1;1;1;2254;36;;;;;2147;546;363;;;745;112568;0.539947356955417;1;1126;1
58fdec2e736;4;41;41249;2;3;1;;2;6;3;1;11;11;1;2;;0;1;;1;1;1;;;913;5482;1180;424;;;694;827;713;;112568;0.539947356955417;1;1126;1
b9f381dd6fa;4;41;41249;2;4;2;4;3;6;3;1;11;11;1;2;1;1;1;1;1;1;1;;;1515;6411;;;3940;1733;;2614;;;112568;0.539947356955417;1;1126;1
512e284498c;4;41;41249;2;4;1;4;3;2;3;1;11;21;1;2;1;1;0;1;1;1;1;;;;;;370;1998;765;336;;;;112568;0.539947356955417;1;1126;1
24bdf1a9073;4;41;41249;2;3;1;3;1;2;3;1;;11;1;2;1;0;0;1;1;0;1;3171;;;5004;415;359;;;256;310;217;;112568;0.539947356955417;1;1126;1
9bc234c7dd3;4;41;41249;2;4;1;3;;2;5;1;11;12;1;2;0;1;1;1;1;1;1;;;783;;1960;703;1213;203;1386;;;746;112568;0.539947356955417;1;1126;1
12ab142172e;4;41;41249;2;4;1;5;3;6;3;;11;11;1;2;1;0;1;1;1;1;1;;;;;;476;;;702;;539;;112568;0.539947356955417;1;1126;1
d9a7e072f81;4;41;41249;2;3;1;2;2;2;3;1;11;11;;2;1;;0;1;;1;1;;;867;3784;;423;;719;411;824;370;1028;112568;0.539947356955417;1;1126;1
652611d97ec;4;41;41249;2;4;1;2;;2;3;5;71;12;1;2;1;1;1;1;1;1;1;5100;125;;6646;;;;;880;;;;112568;0.539947356955417;1;1126;1
cc906b3f91d;4;41;41250;2;1;1;4;2;2;3;1;11;11;1;1;1;0;0;;1;1;1;;;;4549;;195;3472;;738;;;1017;112568;0.539947356955417;1;1126;1
de2b156e49f;4;41;41250;2;2;1;3;3;;3;1;11;11;1;2;1;0;0;1;1;1;1;1893;46;;3963;651;;;624;419;285;;;112568;0.539947356955417;1;1126;1
23f782c615d;4;41;41250;2;2;2;2;1;2;2;5;71;12;1;2;0;0;1;;1;1;0;3571;;;;;;;;874;85;108;;112568;0.539947356955417;1;1126;1
1a2cf561070;4;41;41250;2;4;3;1;1;2;3;1;21;;1;2;;0;;0;0;1;0;;;;2376;148;;;;;1016;342;687;112568;0.539947356955417;1;1126;1
0fbf41a9e03;4;41;41250;2;2;;5;3;6;3;1;11;11;1;2;1;0;1;1;1;0;1;;;;;;;3115;760;542;398;;;112568;0.539947356955417;1;1126;1
768a784e859;4;41;41250;2;2;1;1;1;2;3;1;12;11;1;2;1;;0;1;1;1;1;2156;;;3591;747;;;1142;;;562;888;112568;0.539947356955417;1;1126;1
d15618630c1;4;41;41250;2;2;1;3;1;2;3;5;11;11;1;2;0;0;0;1;1;0;1;3136;104;;3638;472;;1000;634;;;;1002;112568;0.539947356955417;1;1126;1
fa1790aec60;4;41;41250;2;2;1;;;2;3;1;11;11;1;2;1;0;0;1;;1;;;;;;1064;;3785;1094;766;;505;1287;112568;0.539947356955417;1;1126;1
51551f9a67d;4;41;41250;2;1;1;4;3;6;3;1;11;11;1;1;1;0;;1;1;1;1;1466;78;819;6356;;;;;;350;765;;112568;0.539947356955417;1;1126;1
dac6d6631ce;4;41;41250;2;3;3;3;2;2;3;1;;;1;2;0;1;;1;1;1;1;4145;;966;4537;;384;;;;829;371;;112568;0.539947356955417;1;1126;1
3039c20bcc3;4;41;41251;1;5;1;3;3;6;3;1;21;11;1;2;;1;1;1;1;1;1;;;1361;;;;;;470;1230;;1450;112568;0.539947356955417;1;1126;1
d0d7b79e9f4;4;41;41251;1;3;1;3;2;2;3;1;21;;1;3;1;1;1;;1;;1;;;;;;;;;395;;701;1585;112568;0.539947356955417;1;1126;1
5c8a43046dc;4;41;41252;2;2;2;2;1;2;3;1;11;22;1;2;0;;;0;1;1;1;1795;;632;2617;214;179;;;;;953;465;112568;0.539947356955417;1;1126;1
a25653f6023;4;41;41252;2;1;3;1;0;5;6;;11;11;1;1;0;0;0;1;1;0;;;28;413;;795;;;190;;;;616;112568;0.539947356955417;1;1126;1
1d0d41b004d;4;41;41252;2;2;3;1;;2;3;1;11;11;1;2;0;0;0;1;0;1;1;2834;67;734;3044;;;762;;209;301;;;112568;0.539947356955417;1;1126;1
e405ef49a5a;4;41;41252;2;1;3;2;2;2;3;1;11;11;1;2;0;0;0;1;1;1;;;;101;;;83;;;55;8;;;112568;0.539947356955417;1;1126;1
711af352998;4;41;41252;2;2;2;1;1;2;3;1;21;11;1;2;1;0;0;1;1;0;1;;65;;;;;;;;;;1084;112568;0.539947356955417;1;1126;1
09cbab544f0;4;41;41253;1;3;1;2;1;;2;7;32;23;0;4;0;0;0;0;0;1;;3317;102;;597;188;;192;;65;30;;;112568;0.539947356955417;1;1126;1
a30df4b10fd;4;41;41253;1;3;1;2;1;2;2;5;51;21;1;4;0;0;0;1;0;;0;;149;406;1946;;;;;;87;194;;112568;0.539947356955417;1;1126;1
44e3355ef48;4;41;41253;1;7;1;1;1;1;5;7;43;23;0;6;0;0;0;0;0;0;0;3578;140;;388;;;;13;;;128;83;112568;0.539947356955417;1;1126;1
da16c64274e;4;41;41253;1;5;1;1;1;1;2;5;43;;0;4;0;;;0;0;0;0;5927;;116;783;;80;182;10;39;11;46;;112568;0.539947356955417;1;1126;1
9f42d8b47d8;4;41;41253;1;4;1;2;1;1;2;5;;;1;3;0;0;1;0;;0;0;4173;;269;1008;383;103;;21;96;;;275;112568;0.539947356955417;1;1126;1
087b6c8b086;4;41;41254;1;3;1;3;2;2;;5;61;12;1;2;1;1;1;1;1;0;1;;;946;;;;;1071;874;584;381;;112568;0.539947356955417;1;1126;1
897114aa1de;4;41;41254;1;3;1;3;2;;4;9;71;12;1;2;0;1;1;1;1;1;1;4951;47;851;;1796;;1362;;931;;165;;112568;0.539947356955417;1;1126;1
0936338161b;4;41;41254;1;5;3;1;1;2;3;1;11;11;1;2;0;0;1;1;1;1;1;;17;;2652;;;430;233;;;;653;112568;0.539947356955417;1;1126;1
3ae120f9d00;4;41;41254;1;4;1;3;3;2;3;4;21;11;1;2;0;1;1;1;;0;1;;47;808;;454;;;;;934;314;;112568;0.539947356955417;1;1126;1
f03eecca49b;4;41;41255;1;2;1;1;;1;5;6;43;31;0;5;0;0;0;0;0;0;0;3312;162;;606;;;342;321;;;;;112568;0.539947356955417;1;1126;1
2833b83a6a0;4;41;41255;1;2;1;1;1;1;;;21;21;1;4;;0;0;;0;1;1;3135;68;482;;489;103;274;;88;67;;;112568;0.539947356955417;1;1126;1
eb09338f15c;4;41;41255;1;2;1;2;1;1;5;7;21;21;1;4;0;0;0;0;;0;0;2277;;;472;180;;;;;;96;;112568;0.539947356955417;1;1126;1
be9d5d583b3;4;41;41255;1;1;1;2;1;2;3;;41;;1;4;0;0;0;;0;0;0;;;124;;109;37;;;;16;283;;112568;0.539947356955417;1;1126;1
77addfcf59e;4;41;41255;1;3;3;2;1;1;5;5;43;31;0;4;0;0;0;0;0;0;0;;276;;251;;32;;;;15;51;50;112568;0.539947356955417;1;1126;1
b130e3f2ff4;4;41;41255;1;1;1;2;1;1;1;5;;31;1;4;0;0;0;0;0;1;0;1236;141;;;;36;;11;;4;46;77;112568;0.539947356955417;1;1126;1
276f8525de1;4;41;41255;1;1;1;1;1;1;2;5;21;13;1;4;0;0;0;0;0;1;0;1424;7;119;516;245;;;12;90;;30;152;112568;0.539947356955417;1;1126;1
0dbbf8a845c;4;41;41256;1;3;1;4;1;1;5;5;11;31;0;;0;0;0;0;;0;0;;;;;;;114;;;10;;;112568;0.539947356955417;1;1126;1
e6e3a3b6959;4;41;41256;1;4;3;4;1;2;8;9;21;22;0;2;0;0;0;0;0;0;0;;;438;1144;;114;407;18;99;174;89;261;112568;0.539947356955417;1;1126;1
82eaee6ab0a;4;41;41256;1;5;3;2;1;;5;5;43;23;0;4;;;0;0;0;1;;;95;;;232;;171;;;;;;112568;0.539947356955417;1;1126;1
6e3055b4920;4;41;41256;1;5;1;1;1;1;5;7;43;31;0;4;0;0;0;0;0;0;0;2462;171;227;288;198;52;;30;30;33;;76;112568;0.539947356955417;1;1126;1
e38d783d124;4;41;41256;1;5;1;1;1;1;2;5;42;31;1;4;0;0;;;0;0;0;4921;;;;237;;208;;;;;;112568;0.539947356955417;1;1126;1
a43ef5dda16;4;41;41256;1;6;1;5;3;1;3;5;32;23;0;4;0;1;0;0;0;0;0;4426;;;1192;280;152;240;;84;91;51;297;112568;0.539947356955417;1;1126;1
b701ea613d2;4;41;41257;1;3;2;1;;2;4;5;71;12;1;2;1;1;1;1;;1;1;;;;1455;1487;;;;577;814;693;1312;112568;0.539947356955417;1;1126;1
678938920c7;4;41;41258;1;2;1;2;1;2;3;9;21;31;1;2;0;0;0;0;1;0;0;;;274;1605;;;;135;49;;;;112568;0.539947356955417;1;1126;1
96c3bc23f40;4;41;41258;1;3;1;3;2;2;3;1;11;21;1;2;0;;0;1;1;;;;26;;2714;138;;;228;74;;182;526;112568;0.539947356955417;1;1126;1
4200c6d9fd8;4;41;41258;1;2;1;2;0;2;3;5;11;;1;1;1;0;0;1;1;1;1;;60;;3602;;184;;309;156;39;326;;112568;0.539947356955417;1;1126;1
e11ac0c46bb;4;41;41258;1;2;1;;2;2;3;9;11;11;1;4;0;0;;1;0;1;0;;14;;2350;122;;101;;;;;;112568;0.539947356955417;1;1126;1
f113bde1c92;4;41;41258;1;2;1;4;1;1;5;7;21;21;1;4;0;0;0;1;1;1;;;;;1550;;;;104;140;;;235;112568;0.539947356955417;1;1126;1
9f118218e28;4;41;41259;1;5;1;1;1;1;3;7;32;31;0;4;0;1;0;;0;;0;4766;232;;480;;;;134;134;;;;112568;0.539947356955417;1;1126;1
56f327209be;4;41;41259;1;7;3;1;;1;2;7;43;31;0;4;0;0;0;0;0;0;0;9136;;;;153;101;;;70;35;;;112568;0.539947356955417;1;1126;1
c3af921ece1;4;41;41259;1;4;1;3;2;2;2;1;21;31;0;6;0;0;0;0;0;1;0;;;;1387;;;308;;63;;;;112568;0.539947356955417;1;1126;1
5d1f46cf625;4;41;41259;1;5;1;2;;1;;7;;23;0;4;0;0;0;0;0;1;0;;82;;761;;86;;;;;59;;112568;0.539947356955417;1;1126;1
2dde8bddb7a;4;41;41259;1;4;1;;1;;2;5;11;21;1;2;0;0;1;1;1;0;0;;76;;;;;760;;183;;;815;112568;0.539947356955417;1;1126;1
9a156365bcc;4;41;41259;1;4;1;1;1;1;2;5;43;31;0;4;0;0;0;0;0;1;0;;;218;;194;83;;155;;38;98;;112568;0.539947356955417;1;1126;1
b016c4587a9;4;41;41259;1;4;1;;1;2;3;5;21;;1;3;0;0;0;0;;0;;;295;384;1458;;132;;26;;245;314;177;112568;0.539947356955417;1;1126;1
ea99d6e120f;4;41;41259;1;5;1;2;1;1;2;7;43;31;0;4;0;0;0;0;0;;0;;146;;1051;;116;;;;20;;;112568;0.539947356955417;1;1126;1
7e58ca3e57a;4;41;41259;1;3;;;1;1;5;7;43;31;0;4;0;0;0;0;0;0;0;2580;203;216;368;217;;;;;;;;112568;0.539947356955417;1;1126;1
e2946796525;4;41;41259;1;6;;1;1;1;;4;21;;0;4;0;1;0;0;0;0;0;;143;;196;;;175;;61;68;113;;112568;0.539947356955417;1;1126;1
19d09403f8c;4;41;41260;1;5;1;;2;2;3;1;11;11;1;;1;0;1;1;1;1;1;2614;25;;2524;283;286;;335;;541;;;112568;0.539947356955417;1;1126;1
c56992847d7;4;41;41260;1;4;1;;2;2;2;5;61;12;1;3;;1;1;1;1;1;1;6397;;;;2498;;;1629;;582;634;;112568;0.539947356955417;1;1126;1
30461669bc6;4;41;41261;1;6;;4;2;;7;5;14;23;1;;;0;0;1;1;1;1;;;;;;;;;;;;;112568;0.539947356955417;1;1126;1
1064de854de;4;41;41261;1;6;1;4;3;2;3;1;;12;1;6;0;0;;0;1;;0;;21;1053;2917;238;;;;;1392;;;112568;0.539947356955417;1;1126;1
a1b6c141907;4;41;41261;1;4;1;2;2;2;3;5;31;21;1;;0;;;1;1;0;0;;35;;2273;;91;;44;;;;;112568;0.539947356955417;1;1126;1
faf12a4f663;4;41;41262;2;2;1;1;1;2;3;1;;21;1;2;0;;0;1;1;1;1;;24;302;2672;231;226;;601;103;118;231;;112568;0.539947356955417;1;1126;1
2892a0de06d;4;41;41262;2;1;;3;2;2;3;5;11;22;1;2;0;0;;1;1;0;;;;;;;225;;;58;15;147;294;112568;0.539947356955417;1;1126;1
dd3e944cb58;4;41;41262;2;1;1;;1;;3;1;11;22;1;;0;0;0;1;0;0;0;826;;;;;95;;56;17;;50;118;112568;0.539947356955417;1;1126;1
f7b653d5660;4;41;41262;2;1;1;3;2;1;2;5;11;96;1;2;0;0;0;0;1;1;1;;;98;;133;;157;47;57;23;;;112568;0.539947356955417;1;1126;1
a47bbc249c3;4;41;41263;1;4;1;5;4;;3;1;21;11;1;2;1;1;1;1;1;1;1;;;1625;5911;1265;;;1368;704;;771;;112568;0.539947356955417;1;1126;1
5aa92c692c4;4;41;41263;1;4;1;3;2;2;4;9;;12;1;;1;1;;1;1;;1;;;;3565;;;;;1463;;263;;112568;0.539947356955417;1;1126;1
9e9b29a7ae0;4;41;41264;1;3;1;1;1;1;8;5;41;96;1;4;0;0;0;0;0;0;0;;27;120;510;333;;;20;;16;279;171;112568;0.539947356955417;1;1126;1
a473aa34af8;4;41;41264;1;3;1;2;1;1;2;7;21;;1;4;0;0;1;1;;0;0;3651;;;;427;;;19;391;;37;;112568;0.539947356955417;1;1126;1
ab5c46793a9;4;41;41264;1;4;1;2;1;;2;7;21;31;1;4;0;0;1;1;1;0;0;4957;;496;;693;;727;146;;;;;112568;0.539947356955417;1;1126;1
54e70f68c91;4;41;41264;1;5;1;1;0;;2;5;43;31;0;4;0;;0;0;0;0;0;5341;;105;734;;;138;;;;45;;112568;0.539947356955417;1;1126;1
6a2ecd50781;4;41;41264;1;5;2;3;2;1;5;7;21;21;1;3;;0;0;0;0;1;0;;145;;;313;;;42;;;198;;112568;0.539947356955417;1;1126;1
8fb93332d8c;4;41;41264;1;5;1;1;1;1;1;7;21;31;1;4;0;0;0;0;1;0;0;5047;134;524;662;;;;;398;;245;;112568;0.539947356955417;1;1126;1
e20ea14698b;4;41;41264;1;3;1;;1;1;5;7;43;31;0;4;;0;0;0;0;;0;;177;;;;;99;;;17;68;;112568;0.539947356955417;1;1126;1
de295f936a2;4;41;41265;2;9;;4;4;2;3;1;11;22;1;2;0;;0;0;;0;1;5193;69;1269;;;;;;272;;346;;112568;0.539947356955417;1;1126;1
58a90a319ef;4;41;41265;2;5;;3;;2;3;1;11;11;1;2;1;0;0;;1;;1;;;1104;4802;736;;2173;1431;;;;1158;112568;0.539947356955417;1;1126;1
